,STAMP,Vehicle speed,STAMP,Time since engine start,STAMP,Normed load value,STAMP,Accelerator pedal position,STAMP,Engine torque,STAMP,Oil fill level,STAMP,Engine oil temperature,STAMP,Fuel level,STAMP,Fuel consumption,STAMP,Brake pressure,STAMP,Engaged gear: raw signal-Bits 0-7,STAMP,Efficiency of the SCR catalytic converter,
,, km/h,, s,, %,, %,, Nm,, mm,, C,, l,, l/h,, MPa,, ,, ,
,301.77,104,301.89,1114,301.99,84.7,302.10,38.4,302.23,127.3,302.36,62.104,302.50,68.8,302.63,23.00,302.76,4.42,302.89,0.00,303.02,7,301.66,0.91043,
,303.25,105,303.37,1115,303.47,83.1,303.58,38.4,303.70,126.6,303.83,62.284,303.96,68.3,304.10,23.00,304.24,4.38,304.38,-0.03,304.53,7,303.16,0.92169,
,304.79,105,304.89,1117,304.99,82.0,305.09,38.4,305.24,125.5,305.37,62.784,305.51,68.8,305.64,23.00,305.77,4.44,305.91,0.00,306.06,7,304.69,0.91745,
,306.31,105,306.42,1118,306.53,83.5,306.65,38.8,306.78,128.1,306.92,63.104,307.06,68.8,307.19,23.00,307.31,4.63,307.44,-0.03,307.57,7,306.20,0.92117,
,307.82,105,307.95,1120,308.04,83.1,308.15,39.2,308.28,132.4,308.41,63.164,308.56,68.8,308.69,23.00,308.81,4.64,308.93,-0.03,309.07,7,307.73,0.92871,
,309.32,105,309.45,1121,309.54,86.7,309.65,40.4,309.78,142.8,309.91,63.404,310.05,69.7,310.18,23.00,310.31,5.10,310.43,-0.03,310.57,7,309.23,0.93054,
,310.82,106,310.94,1123,311.04,84.3,311.14,41.6,311.27,147.0,311.41,63.284,311.53,69.7,311.65,23.00,311.79,5.17,311.93,-0.03,312.08,7,310.72,0.94241,
,312.33,106,312.45,1124,312.55,85.1,312.66,41.6,312.77,146.2,312.91,63.284,313.03,69.7,313.15,23.00,313.27,5.23,313.40,-0.03,313.55,7,312.23,0.94336,
,313.80,106,313.91,1126,314.01,94.1,314.12,43.9,314.25,180.6,314.41,62.844,314.54,69.7,314.67,23.00,314.80,6.74,314.93,-0.03,315.07,7,313.69,0.95157,
,315.32,107,315.43,1127,315.54,92.2,315.65,44.7,315.78,185.5,315.92,62.224,316.06,69.7,316.18,23.00,316.31,6.78,316.43,-0.03,316.57,7,315.22,0.96945,
,316.82,108,316.93,1129,317.04,94.9,317.15,44.7,317.27,185.1,317.41,62.104,317.55,70.2,317.67,23.00,317.79,6.81,317.92,-0.03,318.06,7,316.71,0.97079,
,318.29,108,318.38,1130,318.47,95.7,318.58,44.7,318.71,187.9,318.86,62.224,319.01,70.2,319.14,23.00,319.28,6.93,319.41,-0.03,319.54,7,318.19,0.97418,
,319.79,109,319.90,1132,320.01,94.1,320.12,44.7,320.25,187.3,320.39,62.224,320.53,70.2,320.65,23.00,320.78,6.96,320.90,-0.03,321.04,7,319.68,0.97418,
,321.29,110,321.40,1133,321.51,93.7,321.62,44.7,321.75,186.7,321.89,62.224,322.02,70.6,322.15,23.00,322.28,6.96,322.40,0.00,322.54,7,321.18,0.97540,
,322.79,110,322.90,1135,323.01,92.9,323.12,44.3,323.24,181.3,323.38,61.664,323.50,70.6,323.62,23.00,323.74,5.39,323.87,-0.03,324.00,7,322.68,0.97656,
,324.24,111,324.34,1136,324.47,73.7,324.56,38.4,324.69,125.4,324.82,61.044,324.97,70.6,325.09,23.00,325.23,4.81,325.34,-0.03,325.49,7,324.14,0.95087,
,325.73,111,325.84,1138,325.97,91.8,326.06,42.7,326.18,160.2,326.33,60.224,326.47,71.1,326.59,23.00,326.73,6.02,326.84,-0.03,326.99,7,325.62,0.94846,
,327.23,110,327.34,1139,327.47,87.1,327.56,42.4,327.69,157.6,327.83,59.644,327.97,71.1,328.10,23.00,328.25,5.90,328.38,-0.03,328.51,7,327.12,0.96637,
,328.77,111,328.87,1141,328.98,87.5,329.09,42.7,329.23,160.1,329.35,59.844,329.51,71.5,329.64,23.00,329.76,5.90,329.89,-0.03,330.02,7,328.65,0.96729,
,330.27,110,330.38,1142,330.47,91.4,330.59,43.9,330.73,176.4,330.85,59.844,331.00,71.5,331.12,23.00,331.25,6.76,331.37,-0.03,331.50,7,330.17,0.96606,
,331.73,110,331.84,1144,331.97,91.0,332.06,43.9,332.19,176.4,332.34,59.784,332.50,71.5,332.61,23.00,332.76,6.22,332.89,-0.03,333.04,7,331.62,0.97461,
,333.29,110,333.40,1145,333.51,93.7,333.62,44.3,333.75,179.0,333.88,59.664,334.03,72.0,334.15,23.00,334.28,7.68,334.41,-0.03,334.54,7,333.18,0.97049,
,334.79,110,334.90,1147,335.01,98.8,335.12,53.3,335.25,273.1,335.38,59.724,335.53,72.4,335.65,23.00,335.78,12.59,335.90,-0.03,336.04,7,334.68,0.98639,
