,STAMP,Vehicle speed,STAMP,Time since engine start,STAMP,Normed load value,STAMP,Accelerator pedal position,STAMP,Engine torque,STAMP,Oil fill level,STAMP,Engine oil temperature,STAMP,Fuel level,STAMP,Fuel consumption,STAMP,Brake pressure,STAMP,Engaged gear: raw signal-Bits 0-7,STAMP,Efficiency of the SCR catalytic converter,
,, km/h,, s,, %,, %,, Nm,, mm,, C,, l,, l/h,, MPa,, ,, ,
,0.04,0,0.14,241,0.26,24.7,0.35,14.9,0.48,26.1,0.61,58.424,0.74,60.6,0.87,24.00,1.00,0.49,1.12,0.00,1.25,0,1.38,0.24655,
,1.50,0,1.60,242,1.72,24.3,1.82,14.9,1.96,26.2,2.09,58.364,2.22,60.6,2.34,24.00,2.47,0.48,2.61,0.00,2.76,0,2.91,0.23889,
,3.02,0,3.14,244,3.23,24.7,3.36,14.9,3.47,26.8,3.62,58.364,3.76,60.6,3.90,24.00,4.03,0.48,4.16,0.00,4.31,0,4.46,0.24051,
,4.58,0,4.68,245,4.79,25.1,4.88,14.9,5.03,25.6,5.15,58.424,5.29,60.6,5.43,24.00,5.54,0.48,5.68,0.00,5.81,0,5.95,0.26999,
,6.07,0,6.18,247,6.29,24.3,6.38,14.9,6.51,26.2,6.65,58.484,6.79,60.6,6.94,24.00,7.06,0.50,7.20,0.00,7.32,0,7.47,0.23419,
,7.57,0,7.69,248,7.79,24.3,7.92,14.9,8.01,26.1,8.14,58.484,8.27,60.6,8.40,24.00,8.52,0.50,8.65,0.00,8.79,0,8.94,0.26773,
,9.04,0,9.17,250,9.25,23.5,9.35,14.9,9.47,26.2,9.62,58.424,9.76,60.6,9.89,24.00,10.02,0.50,10.18,0.00,10.33,0,10.49,0.26529,
,10.61,0,10.73,251,10.86,24.3,10.97,14.5,11.11,25.8,11.25,58.364,11.39,60.6,11.53,24.00,11.68,0.51,11.81,0.00,11.96,0,12.10,0.23312,
,12.20,0,12.33,253,12.48,24.3,12.59,14.9,12.73,26.3,12.87,58.304,13.01,60.6,13.15,24.00,13.30,0.48,13.47,0.00,13.62,0,13.77,0.29153,
,13.89,0,14.02,254,14.13,24.7,14.26,14.9,14.40,26.0,14.55,58.364,14.70,60.6,14.82,24.00,14.98,0.49,15.12,0.00,15.25,0,15.39,0.25409,
,15.50,0,15.60,256,15.73,23.9,15.85,14.9,15.99,25.9,16.14,58.424,16.28,60.6,16.43,24.00,16.56,0.48,16.72,0.00,16.84,0,16.98,0.25537,
,17.11,0,17.23,258,17.36,24.7,17.49,14.9,17.64,25.3,17.78,58.564,17.93,60.6,18.07,24.00,18.22,0.48,18.34,-0.03,18.49,0,18.62,0.25409,
,18.75,0,18.87,259,19.00,24.7,19.12,14.9,19.26,25.7,19.41,58.504,19.55,60.6,19.70,24.00,19.84,0.48,19.98,0.00,20.13,0,20.28,0.24811,
,20.38,0,20.50,261,20.61,23.9,20.74,14.9,20.88,26.2,21.03,58.544,21.15,60.6,21.30,24.00,21.43,0.48,21.58,-0.03,21.72,0,21.86,0.24908,
,22.00,0,22.10,263,22.24,24.3,22.35,14.9,22.51,25.7,22.64,58.564,22.80,60.6,22.93,24.00,23.09,0.49,23.23,0.00,23.38,0,23.57,0.25284,
,23.70,0,23.82,264,23.95,24.7,24.08,14.9,24.21,26.3,24.36,58.564,24.52,60.6,24.65,24.00,24.80,0.49,24.94,0.00,25.07,0,25.21,0.27017,
,25.35,0,25.46,266,25.58,23.9,25.70,14.9,25.85,26.3,25.99,58.364,26.12,60.6,26.26,24.00,26.40,0.48,26.56,0.00,26.70,0,26.84,0.27509,
,26.97,0,27.09,268,27.22,24.7,27.34,14.9,27.49,25.6,27.63,58.364,27.80,60.6,27.95,24.00,28.09,0.50,28.23,0.00,28.37,0,28.52,0.25787,
,28.64,0,28.77,269,28.88,23.9,29.03,14.9,29.15,26.2,29.31,58.424,29.45,60.6,29.58,24.00,29.70,0.51,29.82,0.00,29.96,0,30.10,0.24939,
,30.23,0,30.32,271,30.45,23.5,30.54,14.9,30.67,25.9,30.80,58.564,30.94,60.6,31.07,24.00,31.20,0.48,31.32,0.00,31.46,0,31.60,0.24686,
,31.73,0,31.82,272,31.95,24.7,32.04,14.9,32.17,25.6,32.30,58.564,32.42,60.6,32.54,24.00,32.66,0.48,32.79,-0.03,32.92,0,33.05,0.16052,
,33.16,0,33.26,274,33.35,23.9,33.47,14.9,33.59,26.5,33.72,58.564,33.85,60.6,33.96,24.00,34.10,0.49,34.22,0.00,34.36,0,34.50,0.28937,
,34.61,0,34.73,275,34.83,24.3,34.95,14.9,35.06,25.8,35.20,58.504,35.34,60.6,35.47,24.00,35.59,0.48,35.72,0.00,35.86,0,36.00,0.28860,
,36.10,0,36.23,277,36.32,23.9,36.45,14.9,36.56,25.6,36.69,58.564,36.84,60.6,36.96,24.00,37.09,0.48,37.21,0.00,37.35,0,37.49,0.23294,
,37.60,0,37.73,278,37.82,23.9,37.94,14.9,38.06,26.0,38.20,58.504,38.34,61.1,38.47,24.00,38.59,0.48,38.71,0.00,38.85,0,38.99,0.27454,
,39.10,0,39.22,280,39.32,23.9,39.44,14.9,39.54,26.6,39.67,58.424,39.81,61.1,39.93,24.00,40.07,0.49,40.20,0.00,40.34,0,40.48,0.27875,
,40.59,0,40.72,281,40.81,23.9,40.93,14.9,41.04,26.2,41.18,58.484,41.32,60.6,41.45,24.00,41.57,0.47,41.70,0.00,41.83,0,41.95,0.29782,
,42.05,0,42.19,283,42.28,23.9,42.41,14.9,42.53,25.8,42.67,58.484,42.81,61.1,42.94,24.00,43.08,0.48,43.20,0.00,43.34,0,43.48,0.18478,
,43.60,0,43.69,284,43.82,23.9,43.91,14.9,44.04,25.9,44.18,58.424,44.33,61.1,44.46,24.00,44.60,0.48,44.73,-0.03,44.86,0,44.98,0.32809,
,45.08,0,45.21,286,45.30,23.9,45.40,14.5,45.54,25.7,45.67,58.364,45.80,60.6,45.92,24.00,46.04,0.47,46.16,0.00,46.30,0,46.42,0.09079,
,46.52,0,46.64,287,46.74,23.9,46.86,14.9,46.97,25.0,47.11,58.364,47.25,61.1,47.38,24.00,47.50,0.47,47.63,0.00,47.77,0,47.91,0.10800,
,48.03,0,48.14,289,48.27,24.3,48.36,14.9,48.49,25.9,48.61,58.364,48.75,61.1,48.87,24.00,49.00,0.49,49.13,0.00,49.26,0,49.40,0.30563,
,49.53,0,49.64,290,49.77,23.9,49.86,14.9,49.99,26.2,50.14,58.484,50.29,61.1,50.41,24.00,50.55,0.47,50.67,0.00,50.81,0,50.95,0.27731,
,51.07,0,51.17,292,51.29,24.3,51.39,14.9,51.53,25.0,51.65,58.484,51.80,61.1,51.94,24.00,52.06,0.48,52.19,0.00,52.32,0,52.46,0.20032,
,52.57,0,52.70,293,52.79,24.3,52.91,14.9,53.04,25.5,53.18,58.424,53.32,61.1,53.45,24.00,53.57,0.48,53.70,0.00,53.83,0,53.97,0.21518,
,54.10,0,54.20,295,54.32,23.5,54.42,14.9,54.55,26.5,54.68,58.424,54.82,61.1,54.95,24.00,55.08,0.48,55.20,0.00,55.34,0,55.47,0.36584,
,55.60,0,55.69,296,55.82,23.9,55.91,14.9,56.04,26.1,56.18,58.424,56.31,61.1,56.43,24.00,56.56,0.48,56.68,0.00,56.82,0,56.94,0.33459,
,57.04,0,57.17,298,57.28,23.5,57.39,14.9,57.53,26.5,57.67,58.424,57.81,61.1,57.94,24.00,58.08,0.48,58.23,0.00,58.37,0,58.52,0.29562,
,58.64,0,58.77,299,58.86,24.3,58.95,14.9,59.08,25.7,59.21,58.424,59.36,61.1,59.49,24.00,59.61,0.48,59.74,0.00,59.87,0,60.01,0.23914,
,60.14,0,60.23,301,60.36,23.9,60.45,14.9,60.58,26.5,60.73,58.304,60.87,61.1,61.00,24.00,61.12,0.48,61.25,0.00,61.39,0,61.54,0.18268,
,61.64,0,61.76,302,61.86,24.7,61.98,14.9,62.09,26.1,62.23,58.304,62.37,61.1,62.50,24.00,62.62,0.47,62.75,0.00,62.88,0,63.03,0.11685,
,63.13,0,63.25,304,63.35,23.9,63.46,14.9,63.60,25.3,63.75,58.364,63.89,61.5,64.03,24.00,64.16,0.47,64.29,0.00,64.42,0,64.56,0.18478,
,64.69,0,64.78,305,64.91,24.3,65.01,14.9,65.13,25.5,65.27,58.424,65.40,61.5,65.55,24.00,65.68,0.50,65.82,-0.03,65.95,0,66.10,0.24844,
,66.22,0,66.31,307,66.44,23.9,66.53,14.9,66.66,25.7,66.81,58.424,66.95,61.5,67.08,24.00,67.22,0.48,67.35,0.00,67.48,0,67.62,0.24414,
,67.76,0,67.84,308,67.97,23.9,68.06,14.9,68.19,26.4,68.32,58.424,68.46,61.5,68.59,24.00,68.72,0.47,68.84,0.00,68.98,0,69.12,0.25198,
,69.25,0,69.34,310,69.46,24.7,69.55,14.9,69.68,25.7,69.82,58.544,69.96,61.5,70.07,24.00,70.21,0.47,70.34,0.00,70.49,0,70.63,0.19095,
,70.74,0,70.83,311,70.93,24.3,71.03,14.9,71.15,26.2,71.30,58.444,71.42,61.1,71.56,24.00,71.69,0.49,71.83,0.00,71.98,0,72.12,0.26318,
,72.25,0,72.34,313,72.47,23.5,72.56,14.9,72.69,26.7,72.82,58.424,72.96,61.5,73.10,24.00,73.22,0.48,73.34,0.00,73.48,0,73.62,0.37894,
,73.74,0,73.84,314,73.96,24.3,74.06,14.9,74.18,26.1,74.31,58.364,74.44,61.5,74.56,24.00,74.69,0.47,74.81,0.00,74.94,0,75.08,0.40100,
,75.21,0,75.30,316,75.43,24.7,75.53,14.9,75.65,25.9,75.80,58.364,75.93,61.5,76.06,24.00,76.18,0.49,76.31,0.00,76.44,0,76.58,0.22586,
,76.71,0,76.80,317,76.93,23.9,77.03,14.9,77.15,26.4,77.29,58.364,77.41,61.5,77.55,24.00,77.69,0.48,77.83,0.00,77.97,0,78.11,0.10837,
,78.24,0,78.33,319,78.45,24.3,78.55,14.5,78.68,26.1,78.83,58.364,78.97,61.5,79.10,24.00,79.24,0.48,79.38,0.00,79.54,0,79.67,0.22995,
,79.79,0,79.92,320,80.03,24.3,80.14,14.9,80.25,26.3,80.38,58.364,80.51,61.5,80.65,24.00,80.79,0.49,80.91,0.00,81.05,0,81.18,0.11456,
,81.29,0,81.42,322,81.52,24.7,81.63,14.9,81.75,25.6,81.88,58.364,82.03,61.5,82.15,24.00,82.29,0.47,82.40,-0.03,82.55,0,82.67,0.18253,
,82.79,0,82.88,323,83.02,24.3,83.11,14.9,83.21,25.8,83.35,58.384,83.47,61.5,83.59,24.00,83.71,0.47,83.84,0.00,83.97,0,84.11,0.20898,
,84.25,0,84.35,325,84.47,24.3,84.56,14.9,84.69,25.7,84.84,58.364,84.98,61.5,85.11,24.00,85.24,0.48,85.36,0.00,85.50,0,85.64,0.12231,
,85.74,0,85.87,326,85.96,24.3,86.09,14.9,86.20,25.9,86.33,58.424,86.46,61.5,86.57,24.00,86.70,0.49,86.82,0.00,86.96,0,87.08,0.19724,
,87.18,0,87.29,328,87.41,24.3,87.53,14.9,87.65,25.0,87.81,58.424,87.94,62.0,88.07,24.00,88.21,0.46,88.33,-0.03,88.47,0,88.60,0.18478,
,88.70,0,88.83,329,88.92,24.3,89.04,14.9,89.18,25.9,89.33,58.484,89.46,61.5,89.60,24.00,89.74,0.49,89.86,0.00,89.99,0,90.14,0.40649,
,90.27,0,90.36,331,90.48,23.5,90.57,14.9,90.70,25.6,90.84,58.484,90.98,61.5,91.11,24.00,91.24,0.48,91.36,0.00,91.49,0,91.63,0.23532,
,91.77,0,91.86,332,91.98,24.3,92.08,14.9,92.21,25.9,92.35,58.544,92.50,62.0,92.62,24.00,92.75,0.47,92.88,0.00,93.01,0,93.15,0.26074,
,93.28,0,93.39,334,93.48,24.7,93.61,14.9,93.72,25.9,93.85,58.544,93.99,62.0,94.13,24.00,94.25,0.48,94.38,0.00,94.51,0,94.65,0.35135,
,94.77,0,94.89,335,94.98,23.5,95.11,14.9,95.22,26.0,95.35,58.544,95.49,62.0,95.62,24.00,95.75,0.48,95.87,0.00,96.01,0,96.15,0.31479,
,96.27,0,96.39,337,96.48,24.7,96.61,14.9,96.72,26.1,96.85,58.604,96.97,62.0,97.09,24.00,97.22,0.48,97.34,0.00,97.47,0,97.62,0.28232,
,97.72,0,97.85,338,97.95,23.5,98.08,14.9,98.19,25.1,98.34,58.544,98.49,62.0,98.60,24.00,98.73,0.47,98.85,0.00,98.99,0,99.13,0.34537,
,99.27,0,99.35,340,99.47,23.9,99.57,14.9,99.68,25.5,99.83,58.544,99.97,62.0,100.08,24.00,100.21,0.47,100.35,0.00,100.48,0,100.62,0.39505,
,100.73,0,100.86,341,100.95,23.5,101.08,14.5,101.19,25.6,101.34,58.484,101.48,62.0,101.61,24.00,101.74,0.48,101.87,0.00,102.01,0,102.15,0.36453,
,102.26,0,102.39,343,102.49,24.3,102.61,14.5,102.72,25.4,102.86,58.484,102.99,62.0,103.12,24.00,103.25,0.47,103.38,0.00,103.51,0,103.65,0.35614,
,103.76,0,103.89,344,103.98,23.9,104.10,14.9,104.22,25.6,104.35,58.484,104.49,62.0,104.62,24.00,104.75,0.48,104.87,0.00,105.01,0,105.15,0.32172,
,105.26,0,105.39,346,105.49,24.3,105.61,14.9,105.72,25.1,105.86,58.544,106.00,62.0,106.13,24.00,106.25,0.48,106.38,0.00,106.51,0,106.65,0.18213,
,106.77,0,106.89,347,106.99,24.3,107.11,14.9,107.22,26.1,107.37,58.564,107.51,62.0,107.64,24.00,107.77,0.48,107.89,0.00,108.03,0,108.17,0.32047,
,108.29,0,108.39,349,108.51,23.5,108.60,14.9,108.73,26.0,108.87,58.424,109.01,62.0,109.14,24.00,109.26,0.48,109.39,0.00,109.52,0,109.66,0.36563,
,109.79,0,109.88,350,109.97,24.3,110.10,14.9,110.21,25.7,110.36,58.364,110.50,62.0,110.63,24.00,110.77,0.47,110.91,0.00,111.08,0,111.22,0.27710,
,111.34,0,111.47,352,111.56,24.3,111.69,14.9,111.81,26.0,111.95,58.304,112.09,62.0,112.22,24.00,112.36,0.48,112.48,-0.03,112.62,0,112.76,0.23065,
,112.87,0,112.99,353,113.08,23.9,113.18,14.9,113.33,26.2,113.48,58.304,113.63,62.0,113.76,24.00,113.88,0.48,114.01,0.00,114.16,0,114.30,0.22394,
,114.41,0,114.50,355,114.60,23.9,114.69,14.9,114.82,24.8,114.95,58.484,115.08,62.0,115.20,24.00,115.32,0.47,115.45,0.00,115.59,0,115.73,0.28156,
,115.86,0,115.95,356,116.08,24.7,116.17,14.9,116.30,26.1,116.43,58.564,116.58,62.4,116.72,24.00,116.84,0.47,116.96,0.00,117.10,0,117.25,0.30798,
,117.35,0,117.48,358,117.58,24.3,117.70,14.5,117.82,25.6,117.97,58.544,118.11,62.0,118.24,24.00,118.38,0.48,118.52,0.00,118.67,0,118.82,0.32175,
,118.92,0,119.05,359,119.16,23.1,119.25,14.9,119.38,26.0,119.52,58.564,119.64,62.4,119.77,24.00,119.91,0.47,120.06,0.00,120.19,0,120.32,0.14706,
,120.44,0,120.55,361,120.66,24.3,120.76,14.9,120.89,25.8,121.02,58.544,121.17,62.4,121.31,24.00,121.44,0.48,121.58,0.00,121.73,0,121.86,0.40680,
,121.96,0,122.05,362,122.18,23.9,122.29,14.9,122.40,25.4,122.54,58.544,122.68,62.4,122.82,24.00,122.95,0.47,123.07,0.00,123.21,0,123.33,0.22925,
,123.46,0,123.55,364,123.68,23.9,123.78,14.9,123.90,25.5,124.05,58.544,124.18,62.4,124.32,24.00,124.45,0.48,124.58,0.00,124.72,0,124.86,0.34869,
,124.97,0,125.10,366,125.19,24.3,125.31,14.9,125.44,25.6,125.59,58.564,125.73,62.4,125.85,24.00,125.98,0.48,126.10,0.00,126.24,0,126.36,0.40277,
,126.48,0,126.57,367,126.70,22.7,126.80,14.9,126.94,26.6,127.08,58.424,127.21,62.4,127.34,24.00,127.47,0.48,127.59,0.00,127.73,0,127.87,0.32123,
,127.99,0,128.10,369,128.19,24.3,128.29,14.9,128.40,26.0,128.54,58.364,128.68,62.4,128.82,24.00,128.95,0.47,129.08,0.00,129.21,0,129.35,0.14752,
,129.48,0,129.57,370,129.70,23.9,129.80,14.9,129.94,25.9,130.09,58.364,130.23,62.4,130.36,24.00,130.49,0.52,130.61,0.00,130.76,0,130.90,0.30994,
,131.01,0,131.14,372,131.23,23.9,131.36,14.9,131.47,25.6,131.62,58.424,131.76,62.9,131.90,24.00,132.04,0.49,132.16,0.00,132.30,0,132.42,0.28772,
,132.52,0,132.62,373,132.75,23.9,132.86,14.9,132.96,26.0,133.10,58.424,133.25,62.9,133.38,24.00,133.52,0.48,133.64,0.00,133.78,0,133.92,0.28552,
,134.06,0,134.14,375,134.27,24.7,134.36,14.9,134.49,25.8,134.63,58.544,134.75,62.4,134.87,24.00,135.00,0.48,135.12,0.00,135.26,0,135.40,0.19910,
,135.53,0,135.62,376,135.75,24.3,135.84,14.9,135.97,25.7,136.12,58.484,136.26,62.9,136.40,24.00,136.52,0.48,136.65,0.00,136.79,0,136.93,0.21695,
,137.06,0,137.15,378,137.28,24.3,137.37,14.9,137.50,25.7,137.64,58.484,137.78,62.4,137.91,24.00,138.05,0.47,138.16,0.00,138.31,0,138.42,0.41370,
,138.55,0,138.63,379,138.76,24.3,138.85,14.9,138.98,25.6,139.12,58.424,139.26,62.9,139.39,24.00,139.52,0.48,139.66,0.00,139.81,0,139.95,0.25308,
,140.08,0,140.16,381,140.25,23.9,140.35,14.9,140.48,25.6,140.61,58.484,140.74,62.9,140.87,24.00,140.99,0.47,141.12,0.00,141.26,0,141.40,0.36691,
,141.51,0,141.64,382,141.73,24.3,141.86,14.9,141.97,25.2,142.11,58.484,142.23,62.9,142.35,24.00,142.48,0.48,142.60,0.00,142.74,0,142.86,0.19080,
,142.97,0,143.10,384,143.19,24.3,143.32,14.9,143.43,25.3,143.58,58.484,143.71,62.9,143.83,24.00,143.97,0.48,144.09,0.00,144.23,0,144.37,0.26996,
,144.48,0,144.61,385,144.70,24.3,144.82,14.9,144.96,26.1,145.11,58.424,145.23,62.9,145.35,24.00,145.47,0.47,145.58,0.00,145.72,0,145.86,0.38852,
